external_gene_name	E11	E12	E13	E14	E15	E16	E18	P0	CtrlUnInj
PLA2G7	1.74	2.465	2.275	3.42	4.755	7.015000000000001	8.025	47.09	147.29000000000002
PLA2R1	0.63	0.95	0.8799999999999999	0.175	0.19	0.16999999999999998	0.195	0.13	0.26
PLAA	52.335	81.58	81.94	70.96000000000001	61.44	66.68	67.965	58.870000000000005	31.11
PLAC1	1.44	1.6700000000000002	0.855	0.745	0.37	0.41000000000000003	0.385	0.10500000000000001	0.0
PLAC8	1.445	1.075	0.49	0.33	0.30500000000000005	0.34	0.25	1.4849999999999999	0.23
PLAC8L1	0.02	0.0	0.0	0.0	0.065	0.1	0.0	0.025	0.0
PLAC9A	0.0	0.0	0.0	0.0	0.365	0.6950000000000001	0.1	0.0	1.035
PLAC9B	0.0	0.79	0.855	1.07	4.77	4.275	4.199999999999999	9.99	7.15
PLAG1	2.035	4.07	3.5199999999999996	3.295	2.2	1.565	1.65	0.31	1.745
PLAGL1	47.835	123.405	80.41	51.935	42.63	32.175	37.66	12.46	11.655000000000001
PLAGL2	16.9	30.875	20.7	10.635	7.7	5.99	6.555	1.96	1.7349999999999999
PLAT	21.425	32.515	32.51	27.1	42.72	34.864999999999995	46.425	46.14	18.26
PLATR10	0.0	0.115	0.06	0.25	0.195	0.23500000000000001	0.20500000000000002	0.06	0.0
PLATR14	0.675	1.37	2.88	4.779999999999999	3.075	3.175	3.065	2.23	0.985
PLATR20	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLATR21	0.6	0.615	0.41000000000000003	0.125	0.11	0.13	0.155	0.01	0.0
PLATR22	0.1	0.045	0.0	0.0	0.035	0.015	0.02	0.025	0.095
PLATR26	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLATR30	0.01	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.015
PLATR4	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLATR5	0.27	0.12	0.09	0.085	0.195	0.2	0.11	0.0	0.0
PLATR7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLATR8	0.01	0.135	0.02	0.035	0.0	0.09000000000000001	0.0	0.0	0.0
PLATR9	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0
PLAU	0.25	0.22	0.12	0.27	0.28500000000000003	0.22	0.3	0.28500000000000003	2.065
PLAUR	0.5549999999999999	0.895	0.9199999999999999	0.98	1.48	1.275	1.6099999999999999	0.9750000000000001	0.39999999999999997
PLB1	0.12	0.255	0.18	0.03	0.055	0.030000000000000002	0.045	0.395	1.375
PLBD1	0.565	0.835	0.595	0.255	0.31	0.265	0.445	0.285	0.165
PLBD2	18.5	23.97	21.490000000000002	18.825	12.885	20.270000000000003	17.14	30.715	13.729999999999999
PLCB1	2.0300000000000002	8.89	13.675	21.575	16.61	37.355000000000004	27.76	24.44	91.03999999999999
PLCB2	0.22999999999999998	0.315	0.22999999999999998	0.25	0.43999999999999995	0.54	0.475	0.57	0.97
PLCB3	12.129999999999999	16.05	16.83	8.065	5.4399999999999995	8.32	7.535	6.494999999999999	3.605
PLCB4	8.46	16.759999999999998	17.89	15.190000000000001	7.505	13.335	11.545	8.6	49.655
PLCD1	6.800000000000001	12.125	10.45	7.890000000000001	8.870000000000001	9.705	9.93	7.05	3.1399999999999997
PLCD3	0.8899999999999999	0.615	1.22	0.875	1.085	1.75	1.605	3.1	4.2749999999999995
PLCD4	0.5449999999999999	0.45499999999999996	0.845	1.425	2.96	3.5749999999999997	3.43	3.99	10.195
PLCE1	1.545	3.7199999999999998	5.03	4.585	3.5300000000000002	4.035	4.05	1.7149999999999999	2.015
PLCG1	32.86	63.295	78.285	56.43	37.205	66.81	56.06	35.7	20.245
PLCG2	3.3499999999999996	1.875	1.12	0.78	0.435	0.725	0.5449999999999999	0.75	0.96
PLCH1	16.705	21.825	21.060000000000002	9.515	8.489999999999998	5.1850000000000005	6.675	2.115	5.615
PLCH2	0.295	2.165	3.9299999999999997	5.08	5.734999999999999	9.445	7.965	12.395	16.369999999999997
PLCL1	0.42	2.19	3.58	3.515	2.875	4.63	3.92	2.115	10.58
PLCL2	2.895	6.045	7.15	5.38	9.379999999999999	9.045	9.77	8.46	28.055
PLCXD1	0.75	0.68	0.97	1.38	0.755	2.205	1.105	3.21	5.4750000000000005
PLCXD2	2.1	5.67	10.045	10.145	8.844999999999999	11.809999999999999	11.115	9.254999999999999	35.675
PLCXD3	4.695	12.629999999999999	22.29	28.745	25.175	31.705	28.990000000000002	46.995000000000005	8.075
PLCZ1	0.0	0.02	0.02	0.03	0.295	0.165	0.38	0.53	0.62
PLD1	0.965	3.835	3.375	2.04	1.92	1.7349999999999999	2.6550000000000002	2.645	3.88
PLD2	1.575	2.83	3.07	3.0949999999999998	4.515000000000001	6.27	6.235	8.465	5.695
PLD3	22.825	43.085	48.09	58.985	87.625	84.00999999999999	92.78999999999999	192.45499999999998	209.99
PLD4	1.6400000000000001	2.9050000000000002	2.675	2.675	5.164999999999999	4.385	4.755	6.265	3.29
PLD5	0.29000000000000004	0.855	0.905	0.72	0.565	1.0350000000000001	0.87	1.1099999999999999	5.8
PLD6	2.04	0.7949999999999999	1.88	1.4300000000000002	1.145	3.145	2.3	8.025	0.6200000000000001
PLDI	0.045	0.105	0.065	0.06	0.0	0.06	0.0	0.025	0.0
PLEC	8.935	12.475	9.015	9.17	5.4399999999999995	5.66	5.8	10.35	9.92
PLEK	2.63	4.77	3.3049999999999997	1.9049999999999998	2.415	2.365	2.765	3.08	7.615
PLEK2	1.8199999999999998	2.585	1.895	0.815	0.825	0.48	0.905	1.635	0.14
PLEKHA1	18.72	25.195	27.555	30.91	31.225	42.635000000000005	43.455	36.56	57.525000000000006
PLEKHA2	2.995	2.37	1.33	0.7250000000000001	1.6099999999999999	1.615	2.1799999999999997	1.395	7.425
PLEKHA3	3.205	11.809999999999999	10.97	4.53	4.79	10.915	6.46	6.6	24.130000000000003
PLEKHA4	0.575	0.8699999999999999	0.71	0.325	0.615	0.545	0.52	1.0150000000000001	0.88
PLEKHA5	8.365	15.780000000000001	13.445	9.785	7.74	10.31	8.355	4.115	10.219999999999999
PLEKHA6	4.755	12.17	15.08	10.504999999999999	6.805	8.82	7.875	3.6149999999999998	18.25
PLEKHA7	11.325	10.129999999999999	11.315	8.629999999999999	2.065	5.805	4.11	2.6	5.75
PLEKHA8	11.565	20.525	17.0	9.405000000000001	10.385	8.2	10.02	3.815	5.734999999999999
PLEKHB1	1.955	3.41	4.435	3.06	5.745	4.725	6.595000000000001	18.95	287.75
PLEKHB2	23.835	39.775000000000006	40.85	47.51	54.555	55.915	66.285	67.00999999999999	106.32499999999999
PLEKHD1	0.22499999999999998	0.42	0.42500000000000004	0.48	0.22	0.55	0.42500000000000004	0.855	2.325
PLEKHD1OS	0.03	0.025	0.055	0.0	0.035	0.0	0.07500000000000001	0.0	0.06
PLEKHF1	4.484999999999999	3.88	3.6399999999999997	1.895	2.375	1.73	2.17	1.5899999999999999	3.4250000000000003
PLEKHF2	14.809999999999999	24.795	25.02	25.445	21.65	34.989999999999995	32.055	16.9	5.465
PLEKHG1	6.76	12.864999999999998	10.19	3.935	3.1500000000000004	3.74	4.02	2.67	11.285
PLEKHG2	43.379999999999995	64.18	56.355000000000004	38.57	18.785	37.385000000000005	28.714999999999996	8.69	1.6600000000000001
PLEKHG3	0.6950000000000001	0.69	0.62	0.455	0.295	0.515	0.39	0.515	3.46
PLEKHG4	0.445	1.1	0.9650000000000001	0.785	0.925	1.17	0.9850000000000001	0.605	0.95
PLEKHG5	5.255000000000001	6.42	8.37	7.295	5.165	8.350000000000001	8.015	9.4	14.34
PLEKHG6	0.04	0.12000000000000001	0.06	0.065	0.07500000000000001	0.07	0.1	0.135	0.015
PLEKHH1	3.31	5.795	4.744999999999999	2.1799999999999997	0.7949999999999999	1.295	1.02	0.345	10.235
PLEKHH2	1.745	2.455	1.875	0.8400000000000001	0.8300000000000001	0.8	0.825	0.665	1.98
PLEKHH3	2.26	6.83	7.8500000000000005	4.58	4.305	5.140000000000001	4.824999999999999	4.385	2.785
PLEKHJ1	58.925	76.78999999999999	74.95	74.015	74.38499999999999	70.15	70.705	56.935	13.375
PLEKHM1	4.585	8.52	8.850000000000001	6.5	7.365	7.345	8.615	4.68	3.645
PLEKHM2	2.285	3.49	4.875	5.545	3.185	6.285	3.66	4.515000000000001	23.515
PLEKHM3	3.605	5.3100000000000005	6.800000000000001	6.93	5.075	8.629999999999999	7.0600000000000005	3.3	6.675000000000001
PLEKHN1	0.9199999999999999	1.7650000000000001	2.325	1.89	1.49	2.3200000000000003	2.215	0.715	1.3599999999999999
PLEKHO1	36.59	66.285	76.66499999999999	68.36500000000001	59.83	73.36	63.655	47.195	28.805
PLEKHO2	6.34	6.62	7.515	4.3100000000000005	3.175	4.31	4.1	3.02	4.185
PLEKHS1	0.055	0.125	0.095	0.08499999999999999	0.14	0.055	0.095	0.175	0.31999999999999995
PLET1	0.14500000000000002	0.085	0.185	0.135	0.235	0.11	0.22	0.195	0.185
PLET1OS	0.035	0.155	0.18	0.185	0.355	0.27	0.38	0.135	0.21500000000000002
PLG	0.02	0.025	0.04	0.21500000000000002	0.01	0.095	0.01	0.09000000000000001	0.07
PLGRKT	21.12	45.739999999999995	64.62	79.08500000000001	92.13499999999999	87.955	93.745	80.8	25.715
PLIN1	0.005	0.0	0.0	0.05	0.025	0.01	0.015	0.02	0.0
PLIN2	39.89	49.905	37.834999999999994	34.95	45.230000000000004	33.285	39.725	30.515	4.66
PLIN3	42.35	44.355000000000004	33.269999999999996	22.33	14.58	14.075	14.934999999999999	14.415	8.325
PLIN4	0.035	0.06	0.095	0.055	0.045	0.1	0.07	0.015	0.37
PLIN5	0.16	0.12000000000000001	0.11499999999999999	0.325	0.45999999999999996	0.595	0.57	2.675	0.27
PLK1	138.095	153.01	133.755	99.97	40.305	46.29	43.32	9.285	0.185
PLK2	23.535	61.19	82.5	81.39	142.01	143.74	176.255	184.64499999999998	83.38499999999999
PLK3	7.3100000000000005	13.26	16.83	9.735	5.965	7.220000000000001	7.085000000000001	13.879999999999999	3.955
PLK4	47.685	68.85499999999999	54.355000000000004	38.585	23.08	21.509999999999998	21.195	6.5600000000000005	5.545
PLK5	0.31	0.49	0.255	0.43500000000000005	1.3	2.035	1.725	5.1	6.489999999999999
PLLP	0.14	0.29000000000000004	0.7250000000000001	0.54	0.8200000000000001	0.735	0.935	4.800000000000001	28.025
PLN	0.61	1.32	1.845	1.15	0.815	1.76	1.33	0.305	2.87
PLOD1	11.92	19.125	19.215	12.030000000000001	14.29	13.425	15.685	14.955	7.515
PLOD2	12.925	22.545	19.16	9.129999999999999	9.025	8.055	10.120000000000001	4.74	3.93
PLOD3	21.064999999999998	24.21	29.744999999999997	23.29	19.1	27.11	23.38	17.26	10.764999999999999
PLP1	2.435	5.62	7.715	8.475	6.365	9.469999999999999	8.77	13.455	1256.215
PLP2	27.315	47.394999999999996	40.515	40.4	38.17	31.905	34.370000000000005	32.4	4.86
PLPBP	13.215	20.685000000000002	19.67	17.105	16.28	17.605	19.064999999999998	12.825	23.71
PLPP1	10.66	15.66	18.095	23.075000000000003	39.155	36.239999999999995	41.87	59.69	23.5
PLPP2	14.945	11.715	8.14	6.1899999999999995	9.135	7.855	7.615	10.18	2.035
PLPP3	31.705	56.165000000000006	72.43	72.195	41.925	62.105000000000004	54.224999999999994	85.065	84.58
PLPP4	0.43	1.43	1.06	1.32	2.24	1.995	1.92	5.45	4.34
PLPP5	12.989999999999998	20.69	20.064999999999998	18.645	29.605	26.055	29.619999999999997	45.685	17.435
PLPP6	1.74	4.975	5.1899999999999995	4.475	8.925	7.145	7.8149999999999995	13.2	33.51
PLPP7	2.75	5.15	5.904999999999999	9.27	11.57	13.850000000000001	15.184999999999999	20.145000000000003	9.47
PLPPR1	2.055	7.715	16.65	26.265	39.595	43.545	47.55	48.66	6.960000000000001
PLPPR2	5.58	20.345	32.19	34.095	48.135	59.995000000000005	59.855000000000004	112.925	39.855000000000004
PLPPR3	52.614999999999995	109.28	194.70499999999998	247.835	217.825	336.72	301.15	269.905	17.515
PLPPR4	0.075	0.16999999999999998	1.205	4.265	7.07	12.77	12.18	34.230000000000004	70.265
PLPPR5	0.115	0.165	0.37	1.605	4.92	6.1850000000000005	7.345000000000001	14.795000000000002	26.48
PLRG1	74.145	104.77000000000001	96.245	101.535	120.08500000000001	96.10499999999999	112.06	76.61500000000001	24.55
PLS1	3.105	4.225	4.48	2.715	2.825	2.635	3.075	2.425	7.970000000000001
PLS3	43.754999999999995	57.19	45.57	32.879999999999995	36.565	32.275	41.120000000000005	37.75	108.38
PLSCR1	22.205	25.59	18.43	10.875	6.6899999999999995	5.18	5.84	4.779999999999999	1.94
PLSCR2	0.10500000000000001	0.78	0.41500000000000004	0.225	0.5900000000000001	0.9450000000000001	0.79	1.74	1.8599999999999999
PLSCR3	36.635000000000005	53.834999999999994	45.745	37.0	38.995000000000005	42.09	43.955	31.46	6.605
PLSCR4	0.475	1.65	1.385	1.04	1.175	0.9750000000000001	1.2850000000000001	2.15	3.275
PLSCR5	0.02	0.0	0.02	0.2	0.125	0.20500000000000002	0.11000000000000001	0.375	0.245
PLTP	20.83	36.995000000000005	32.68000000000001	28.795	58.35	39.71	61.114999999999995	63.105000000000004	32.745
PLUT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0
PLVAP	24.365000000000002	33.7	23.575	11.32	5.235	4.66	4.305	6.52	2.64
PLXDC1	0.07	0.10500000000000001	0.22500000000000003	0.195	0.565	0.64	0.6599999999999999	2.1799999999999997	8.795
PLXDC2	8.365	12.595	11.355	6.68	9.219999999999999	9.59	10.515	15.68	15.57
PLXNA1	12.825	28.990000000000002	35.815	25.29	24.810000000000002	29.575	28.735	21.365000000000002	10.540000000000001
PLXNA2	3.8049999999999997	16.42	31.795	42.67	50.945	62.17	61.985	14.22	15.245
PLXNA3	9.885	21.875	42.415	36.905	35.465	54.025000000000006	48.22	17.1	7.3
PLXNA4	0.5349999999999999	3.065	7.050000000000001	12.469999999999999	18.22	21.975	21.29	9.0	11.18
PLXNA4OS1	0.12000000000000001	0.215	0.505	0.555	0.22	0.755	0.33999999999999997	0.18	0.365
PLXNB1	15.27	22.11	34.95	20.939999999999998	12.44	18.345	14.594999999999999	7.455	11.565
PLXNB2	76.485	126.595	135.32999999999998	90.52	79.74000000000001	91.105	91.545	40.754999999999995	12.27
PLXNB3	0.01	0.07	0.11	0.05	0.08	0.125	0.12	0.32	4.865
PLXNC1	1.06	6.245	6.6899999999999995	6.609999999999999	12.55	9.7	10.795	7.52	11.379999999999999
PLXND1	7.165	11.705	9.565	6.715	6.795	8.26	7.96	8.805	9.58
PM20D1	0.825	0.8049999999999999	0.29	0.13	0.30000000000000004	0.36	0.415	0.22000000000000003	0.6799999999999999
PM20D2	0.625	1.105	1.695	1.75	1.9300000000000002	2.29	2.27	2.4	1.615
PMAIP1	5.4350000000000005	7.72	3.885	2.35	1.305	2.4450000000000003	2.285	2.045	2.37
PMCH	0.325	1.225	7.24	6.425	16.05	5.779999999999999	8.17	27.645	1.74
PMEL	8.485	2.425	2.165	0.16	0.325	0.17	0.18	0.635	0.235
PMEPA1	0.845	2.755	3.49	4.115	6.65	5.895	6.8100000000000005	2.375	10.55
PMF1	95.755	117.54499999999999	96.93	88.265	56.11	49.05	45.68	24.38	3.31
PMFBP1	0.05	0.175	0.28	0.315	0.5	0.175	0.28	0.14	0.16
PMIS2	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0
PML	7.645	10.844999999999999	9.15	6.41	4.8	6.75	6.025	2.65	3.02
PMM1	20.69	28.5	35.575	51.519999999999996	77.73	69.08500000000001	77.33500000000001	115.03999999999999	76.28999999999999
PMM2	28.244999999999997	35.005	41.125	43.900000000000006	29.705	40.905	34.845	21.865	21.745
PMP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.095
PMP22	7.74	15.84	14.61	10.295	26.015	21.485	30.695	28.765	25.185000000000002
PMPCA	83.25999999999999	102.505	100.125	88.345	59.45	77.675	70.855	68.445	54.675
PMPCB	46.545	78.505	75.74000000000001	81.60499999999999	88.29499999999999	72.19	83.065	56.605000000000004	66.95
PMS1	16.09	22.354999999999997	20.85	15.565000000000001	9.675	9.3	8.88	4.245	3.24
PMS2	22.615000000000002	34.114999999999995	31.575000000000003	27.795	22.35	26.48	24.425	15.025	14.175
PMVK	39.465	52.245000000000005	54.43	61.68	73.66499999999999	66.61	68.27	77.025	25.66
PNCK	4.205	11.344999999999999	26.22	51.725	98.85499999999999	88.78	94.14	119.28	40.209999999999994
PNISR	82.85	170.48000000000002	197.625	167.62	115.41	154.945	148.61	95.075	124.39
PNKD	54.59	76.635	72.735	79.93	92.725	83.59	90.29	101.67500000000001	67.60499999999999
PNKP	21.445	25.125	31.674999999999997	30.92	26.31	28.880000000000003	26.905	25.07	10.335
PNLDC1	0.56	0.7	0.45999999999999996	0.7150000000000001	0.49	0.6	0.635	0.41000000000000003	0.15
PNLIP	0.0	0.0	0.0	0.065	0.375	0.34	0.46	0.865	0.515
PNLIPRP1	0.0	0.035	0.0	1.82	0.45999999999999996	0.515	0.29500000000000004	0.14	0.03
PNLIPRP2	0.1	0.05	0.05	0.115	0.36	0.41	0.42000000000000004	0.075	0.060000000000000005
PNMA1	0.855	1.835	2.545	3.25	4.305	5.165	4.845000000000001	9.065000000000001	1.7449999999999999
PNMA2	2.435	5.205	10.94	16.695	21.354999999999997	25.985	25.71	40.785	25.380000000000003
PNMA3	0.135	0.25	0.8300000000000001	1.505	1.255	1.85	1.75	2.465	6.3950000000000005
PNMA5	0.065	0.045	0.02	0.02	0.01	0.03	0.015	0.155	0.065
PNMAL1	5.875	20.225	34.405	41.015	59.78	51.375	56.92	62.809999999999995	44.82
PNMAL2	3.0	10.05	43.769999999999996	57.31	47.03	78.26499999999999	63.135000000000005	94.45	60.25
PNMT	0.01	0.145	0.23	0.16999999999999998	0.28	0.45999999999999996	0.225	2.185	0.05
PNN	67.17	96.2	99.69	77.565	36.955	60.685	55.165	33.24	38.724999999999994
PNO1	69.565	72.865	58.425	46.0	42.425	34.155	41.730000000000004	55.69	34.480000000000004
PNOC	0.9199999999999999	3.3449999999999998	7.355	6.445	7.51	6.215	6.88	12.955	3.3649999999999998
PNP2	0.465	0.245	0.42	0.15	0.49	0.15500000000000003	0.415	0.9450000000000001	0.63
PNPLA1	0.01	0.0	0.02	0.01	0.015	0.005	0.02	0.015	0.095
PNPLA2	9.235	13.66	14.095	16.645	15.24	17.775	18.305	17.11	6.57
PNPLA3	0.49	0.6950000000000001	1.06	1.185	0.9	1.695	1.25	1.165	2.52
PNPLA5	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0
PNPLA6	7.965	10.600000000000001	11.94	11.205	11.559999999999999	15.66	15.14	15.055	8.945
PNPLA7	2.66	3.105	3.17	2.5	2.915	3.1799999999999997	3.58	2.465	4.915000000000001
PNPLA8	21.23	45.815	58.435	69.94999999999999	85.38999999999999	86.655	99.28	68.44	99.12
PNPO	21.085	21.275	14.3	14.105	17.25	17.455	18.525	26.085	20.740000000000002
PNPT1	25.145000000000003	33.14	31.655	25.685000000000002	26.83	23.505000000000003	27.189999999999998	14.899999999999999	19.035
PNRC1	29.315	68.53999999999999	80.495	67.38499999999999	82.215	79.67	83.47	47.61	34.16
PNRC2	115.33	180.2	162.975	151.74	137.92000000000002	109.395	128.31	56.97	66.63
POC1A	24.380000000000003	26.895	20.119999999999997	16.15	10.399999999999999	11.600000000000001	9.93	12.125	8.675
POC1B	19.445	34.644999999999996	20.705	13.785	17.525	13.155	16.645	11.09	2.335
POC5	11.0	22.055	26.355	24.045	27.009999999999998	24.924999999999997	28.814999999999998	17.955000000000002	13.489999999999998
PODN	0.08499999999999999	0.275	0.195	0.175	0.45	0.2	0.54	0.7150000000000001	1.145
PODNL1	0.08	0.15000000000000002	0.28	0.22	0.195	0.26	0.225	0.135	0.0
PODXL	10.295000000000002	10.055	17.0	12.135000000000002	8.4	10.0	9.245000000000001	6.83	6.955
PODXL2	28.810000000000002	96.49000000000001	229.70999999999998	329.135	356.78	554.655	475.745	676.245	63.135
POF1B	0.055	0.15000000000000002	0.185	0.18	0.2	0.22	0.27	0.05	0.03
POFUT1	3.345	6.07	5.81	5.84	4.02	5.0649999999999995	4.095	2.06	5.435
POFUT2	36.7	53.82	51.865	39.295	40.974999999999994	38.415	44.19	31.009999999999998	9.605
POGK	16.6	37.644999999999996	43.29	29.134999999999998	28.875	33.855000000000004	35.32	17.245	17.445
POGLUT1	38.61	58.730000000000004	62.435	57.41	57.635000000000005	54.81	58.585	28.255000000000003	37.099999999999994
POGZ	10.535	22.225	23.245	21.009999999999998	19.045	21.08	20.23	10.44	13.39
POLA1	16.075	20.675	19.634999999999998	13.059999999999999	7.005	8.805	8.38	1.905	2.04
POLA2	56.230000000000004	74.91499999999999	51.379999999999995	37.435	27.5	24.259999999999998	24.295	10.649999999999999	1.6949999999999998
POLB	32.04	61.915	77.71000000000001	99.44	127.385	109.57499999999999	121.92500000000001	105.595	46.525000000000006
POLD1	114.69	109.25	104.275	74.675	28.479999999999997	44.644999999999996	35.87	12.78	3.4749999999999996
POLD2	87.71000000000001	103.78	87.7	85.03999999999999	58.96	62.265	60.375	42.379999999999995	7.720000000000001
POLD3	88.32	98.59	82.36	71.005	55.185	60.785	49.115	33.96	14.245000000000001
POLD4	4.6	5.975	8.215	9.39	14.035	12.745	13.345	18.445	9.235000000000001
POLDIP2	79.29	118.945	136.52499999999998	143.835	156.07999999999998	174.755	167.63	144.53	52.205
POLDIP3	99.27000000000001	150.01	144.345	134.365	137.06	130.79500000000002	136.635	84.49	20.465
POLE	30.355	39.425	37.205	22.005000000000003	11.125	12.445	10.719999999999999	2.525	0.49
POLE2	20.439999999999998	27.525	21.54	17.415	10.635	8.21	8.05	1.995	0.405
POLE3	79.38499999999999	105.735	94.205	93.66	66.91	71.32	72.465	51.285	21.36
POLE4	52.254999999999995	78.715	75.395	78.835	109.24	93.055	108.205	121.60499999999999	58.260000000000005
POLG	20.564999999999998	33.995000000000005	31.36	20.049999999999997	16.215	24.155	20.634999999999998	14.325	23.015
POLG2	5.715	7.130000000000001	8.555	8.115	8.06	8.655	7.5600000000000005	8.995000000000001	1.54
POLH	6.4	8.36	6.895	6.835	3.715	6.125	5.615	2.56	1.48
POLI	6.17	7.66	10.190000000000001	8.59	7.005	8.82	8.74	9.065000000000001	4.58
POLK	3.75	6.43	5.720000000000001	3.875	3.365	3.855	4.17	2.085	5.789999999999999
POLL	14.23	18.490000000000002	14.99	13.68	10.315	12.445	11.1	8.465	3.62
POLM	5.64	7.02	6.64	6.404999999999999	3.885	5.805	5.955	4.505	2.355
POLN	0.39	0.41500000000000004	0.375	0.315	0.305	0.21	0.27	0.11000000000000001	0.26
POLQ	8.285	14.415	11.655000000000001	7.68	3.135	4.359999999999999	4.035	0.895	0.47500000000000003
POLR1A	17.515	19.729999999999997	19.28	12.739999999999998	7.4350000000000005	10.6	10.08	5.895	4.92
POLR1B	26.215	25.715	22.75	17.075000000000003	5.88	15.434999999999999	11.305	9.135	6.245
POLR1C	77.28999999999999	91.68	81.925	86.44	83.445	77.905	76.465	50.195	14.875
POLR1D	71.11	88.92	81.13	92.91	107.61500000000001	94.16	96.985	107.975	48.52
POLR1E	37.004999999999995	43.43	35.95	32.28	30.880000000000003	27.185000000000002	29.945	20.625	6.43
POLR2A	18.33	50.385	27.560000000000002	19.685000000000002	17.9	15.219999999999999	16.689999999999998	8.135	10.83
POLR2B	60.915	89.49000000000001	87.425	70.545	74.885	63.275000000000006	74.45500000000001	44.144999999999996	27.86
POLR2C	88.135	116.3	111.56	127.235	130.77	115.91499999999999	123.22	87.315	32.275
POLR2D	130.4	169.10000000000002	157.89499999999998	161.325	153.99	138.515	148.805	138.29000000000002	15.22
POLR2E	153.86	182.32	151.72500000000002	163.055	179.10500000000002	151.225	162.94	149.155	46.595000000000006
POLR2F	222.115	276.78499999999997	282.22	257.485	275.605	233.51	236.20499999999998	309.45000000000005	45.84
POLR2G	92.13	120.48	126.98	148.175	149.58499999999998	135.03500000000003	141.29	166.985	88.105
POLR2H	70.005	76.4	62.625	69.12	77.91	62.04	65.475	66.08500000000001	21.17
POLR2I	90.52	133.36	136.10500000000002	160.655	189.67000000000002	152.04	150.20999999999998	184.26999999999998	27.755
POLR2J	163.46	204.055	207.385	236.93	237.695	192.325	205.38	234.655	41.010000000000005
POLR2K	112.88	155.66500000000002	210.20499999999998	210.78	161.05	158.51	148.87	159.91	108.4
POLR2L	22.205	28.21	30.57	32.675000000000004	29.255000000000003	30.33	27.91	32.61	13.195
POLR2M	310.86	369.975	375.815	317.69	234.685	255.95	249.04	223.37	128.70499999999998
POLR3A	7.46	11.645	11.620000000000001	9.85	9.36	10.385	10.33	6.27	5.42
POLR3B	9.145	12.955	14.100000000000001	10.94	10.535	11.545	12.565000000000001	5.88	4.4799999999999995
POLR3C	28.46	34.14	35.129999999999995	34.54	23.825	28.575000000000003	25.939999999999998	20.365000000000002	11.510000000000002
POLR3D	24.055	30.990000000000002	31.225	27.825	23.935	31.590000000000003	30.169999999999998	24.869999999999997	8.075
POLR3E	17.905	17.045	21.0	17.985	14.600000000000001	19.494999999999997	18.32	12.379999999999999	8.9
POLR3F	19.285	28.125	32.15	28.705	21.805	25.63	26.005	15.07	15.06
POLR3G	12.34	11.52	8.61	5.755000000000001	2.56	3.21	2.845	1.9899999999999998	3.4699999999999998
POLR3GL	13.879999999999999	19.98	33.370000000000005	32.165	6.835	36.18000000000001	19.849999999999998	27.035	28.79
POLR3H	20.11	25.625	25.22	31.285	32.845	35.78	35.455	34.815	12.515
POLR3K	58.745000000000005	79.66499999999999	83.62	94.78	87.47999999999999	86.07	90.235	70.17	31.895
